organization_identifier.x,organization_name.x,organization_type_text.x,action_identifier,action_name.x,actionAgencyCode.x,action_type_code.x,action_status_code.x,completion_date.x,organization_id.x,asessment_unit_identifier,pollutant_name,pollutant_source_type_code,explicit_margin_of_safety_text,implicit_margin_of_safety_text,load_allocation_numeric,load_allocation_units_text,permits,TMDL_end_point_text,parameters,TMDL_date.x,indian_country_indicator.x,water_type_code,organization_identifier.y,organization_name.y,organization_type_text.y,action_name.y,actionAgencyCode.y,action_type_code.y,action_status_code.y,completion_date.y,organization_id.y,documentAgencyCode,document_type_code,document_file_type,document_file_name,document_name,document_comments,document_url,TMDL_date.y,indian_country_indicator.y,parameters_name
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3170Z1,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2839F,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2839M,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2839N,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1650,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2839A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2839D,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3593A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1424,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1663,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2816A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2925A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1813A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1480,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1813B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2339,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2575,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2541,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1176A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL582B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3004A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1466,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2929C,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2905C,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2929B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL68604,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1488B,"NITROGEN, TOTAL",Both,NA,NA,32,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-01-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,whnchainlakes_nuttmdl_Final_Aug2018.pdf,"Lakes Haines, Rochelle and Conine TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68604/196513,2020-01-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68604,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1488C,"NITROGEN, TOTAL",Both,NA,NA,33,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-01-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,whnchainlakes_nuttmdl_Final_Aug2018.pdf,"Lakes Haines, Rochelle and Conine TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68604/196513,2020-01-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68604,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1488U,"PHOSPHORUS, TOTAL",Both,NA,NA,57,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-01-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,whnchainlakes_nuttmdl_Final_Aug2018.pdf,"Lakes Haines, Rochelle and Conine TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68604/196513,2020-01-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68604,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1488U,"NITROGEN, TOTAL",Both,NA,NA,36,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-01-27,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Haines, Lake Rochelle, and Lake Conine",S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,whnchainlakes_nuttmdl_Final_Aug2018.pdf,"Lakes Haines, Rochelle and Conine TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68604/196513,2020-01-27,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68605,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,FL1521L,"NITROGEN, TOTAL",Nonpoint source,NA,NA,44,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-03-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,S,TMDL Report,application/pdf,AlfredBlueMarianna_nuttmdl_Final_Aug2018.pdf,"Lakes Alfred, Blue and Marianna TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68605/196515,2020-03-20,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68605,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,FL1521Q,"NITROGEN, TOTAL",Nonpoint source,NA,NA,66,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-03-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,S,TMDL Report,application/pdf,AlfredBlueMarianna_nuttmdl_Final_Aug2018.pdf,"Lakes Alfred, Blue and Marianna TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68605/196515,2020-03-20,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68605,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,FL1521Q,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,67,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-03-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,S,TMDL Report,application/pdf,AlfredBlueMarianna_nuttmdl_Final_Aug2018.pdf,"Lakes Alfred, Blue and Marianna TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68605/196515,2020-03-20,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68605,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,FL1488D,"NITROGEN, TOTAL",Nonpoint source,NA,NA,16,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-03-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,"Nutrient TMDL for Lake Alfred, Lake Blue, and Lake Marianna",S,TMDL,EPA Final Action,2020-01-31,21FL303D,S,TMDL Report,application/pdf,AlfredBlueMarianna_nuttmdl_Final_Aug2018.pdf,"Lakes Alfred, Blue and Marianna TMDL",NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68605/196515,2020-03-20,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68606,Nutrient TMDL for Lake Ariana and Eagle Lake,S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1623M,"NITROGEN, TOTAL",Both,NA,NA,38,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-02-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Ariana and Eagle Lake,S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,ArianaEagle_Final_Aug2018.pdf,Lake Ariana and Eagle Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68606/196517,2020-02-20,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68606,Nutrient TMDL for Lake Ariana and Eagle Lake,S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1623M,"PHOSPHORUS, TOTAL",Both,NA,NA,50,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-02-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Ariana and Eagle Lake,S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,ArianaEagle_Final_Aug2018.pdf,Lake Ariana and Eagle Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68606/196517,2020-02-20,NA,TROPHIC STATE INDEX (TSI)
21FL303D,Florida,State,FL68606,Nutrient TMDL for Lake Ariana and Eagle Lake,S,TMDL,EPA Final Action,2019-12-04,21FL303D,FL1501B,"NITROGEN, TOTAL",Both,NA,NA,36,%,"<tibble[,3]>",NA,"<tibble[,2]>",2020-02-20,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDL for Lake Ariana and Eagle Lake,S,TMDL,EPA Final Action,2019-12-04,21FL303D,S,TMDL Report,application/pdf,ArianaEagle_Final_Aug2018.pdf,Lake Ariana and Eagle Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68606/196517,2020-02-20,NA,TROPHIC STATE INDEX (TSI)
